time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_bike	arrivals_bike	stuck_bike	en-route_bike	departures_car	arrivals_car	stuck_car	en-route_car	departures_pt	arrivals_pt	stuck_pt	en-route_pt	departures_walk	arrivals_walk	stuck_walk	en-route_walk
22:10:00	79800	0	0	0	78172	0	0	0	0	0	0	0	60209	0	0	0	17950	0	0	0	13
22:15:00	80100	1	1	0	78172	0	0	0	0	0	0	0	60209	1	0	0	17951	0	1	0	12
22:20:00	80400	1	8	0	78165	0	0	0	0	0	4	0	60205	1	0	0	17952	0	4	0	8
22:25:00	80700	0	0	0	78165	0	0	0	0	0	0	0	60205	0	0	0	17952	0	0	0	8
22:30:00	81000	52	59	0	78158	0	0	0	0	1	8	0	60198	0	47	0	17905	51	4	0	55
22:35:00	81300	25	28	0	78155	0	0	0	0	1	3	0	60196	16	0	0	17921	8	25	0	38
22:40:00	81600	13	17	0	78151	0	0	0	0	0	4	0	60192	6	0	0	17927	7	13	0	32
22:45:00	81900	7	9	0	78149	0	0	0	0	0	0	0	60192	2	0	0	17929	5	9	0	28
22:50:00	82200	9	10	0	78148	0	0	0	0	1	1	0	60192	3	0	0	17932	5	9	0	24
22:55:00	82500	14	14	0	78148	0	0	0	0	1	1	0	60192	6	0	0	17938	7	13	0	18
23:00:00	82800	2	3	0	78147	0	0	0	0	0	0	0	60192	2	0	0	17940	0	3	0	15
23:05:00	83100	0	0	0	78147	0	0	0	0	0	0	0	60192	0	0	0	17940	0	0	0	15
23:10:00	83400	1	1	0	78147	0	0	0	0	0	0	0	60192	1	0	0	17941	0	1	0	14
23:15:00	83700	5	6	0	78146	0	0	0	0	0	0	0	60192	5	0	0	17946	0	6	0	8
23:20:00	84000	5	6	0	78145	0	0	0	0	0	1	0	60191	5	0	0	17951	0	5	0	3
23:25:00	84300	1	1	0	78145	0	0	0	0	0	0	0	60191	1	0	0	17952	0	1	0	2
23:30:00	84600	46	55	0	78136	0	0	0	0	0	9	0	60182	0	40	0	17912	46	6	0	42
23:35:00	84900	21	43	0	78114	0	0	0	0	1	23	0	60160	6	0	0	17918	14	20	0	36
23:40:00	85200	12	24	0	78102	0	0	0	0	0	12	0	60148	6	0	0	17924	6	12	0	30
23:45:00	85500	7	8	0	78101	0	0	0	0	0	0	0	60148	5	0	0	17929	2	8	0	24
23:50:00	85800	11	11	0	78101	0	0	0	0	0	0	0	60148	3	0	0	17932	8	11	0	21
23:55:00	86100	9	11	0	78099	0	0	0	0	0	1	0	60147	5	0	0	17937	4	10	0	15
24:00:00	86400	0	0	0	78099	0	0	0	0	0	0	0	60147	0	0	0	17937	0	0	0	15
24:05:00	86700	0	0	0	78099	0	0	0	0	0	0	0	60147	0	0	0	17937	0	0	0	15
24:10:00	87000	2	2	0	78099	0	0	0	0	0	0	0	60147	2	0	0	17939	0	2	0	13
24:15:00	87300	7	8	0	78098	0	0	0	0	0	0	0	60147	7	0	0	17946	0	8	0	5
24:20:00	87600	2	2	0	78098	0	0	0	0	0	0	0	60147	2	0	0	17948	0	2	0	3
24:25:00	87900	1	1	0	78098	0	0	0	0	0	0	0	60147	1	0	0	17949	0	1	0	2
24:30:00	88200	1	4	0	78095	0	0	0	0	1	4	0	60144	0	0	0	17949	0	0	0	2
24:35:00	88500	12	13	0	78094	0	0	0	0	9	10	0	60143	0	3	0	17946	3	0	0	5
24:40:00	88800	1	2	0	78093	0	0	0	0	0	1	0	60142	0	0	0	17946	1	1	0	5
24:45:00	89100	0	2	0	78091	0	0	0	0	0	2	0	60140	0	0	0	17946	0	0	0	5
24:50:00	89400	3	6	0	78088	0	0	0	0	0	2	0	60138	1	0	0	17947	2	4	0	3
24:55:00	89700	0	0	0	78088	0	0	0	0	0	0	0	60138	0	0	0	17947	0	0	0	3
25:00:00	90000	6	9	0	78085	0	0	0	0	4	7	0	60135	2	0	0	17949	0	2	0	1
25:05:00	90300	0	0	0	78085	0	0	0	0	0	0	0	60135	0	0	0	17949	0	0	0	1
25:10:00	90600	0	0	0	78085	0	0	0	0	0	0	0	60135	0	0	0	17949	0	0	0	1
25:15:00	90900	0	0	0	78085	0	0	0	0	0	0	0	60135	0	0	0	17949	0	0	0	1
25:20:00	91200	1	1	0	78085	0	0	0	0	1	1	0	60135	0	0	0	17949	0	0	0	1
25:25:00	91500	0	0	0	78085	0	0	0	0	0	0	0	60135	0	0	0	17949	0	0	0	1
25:30:00	91800	2	2	0	78085	0	0	0	0	2	2	0	60135	0	0	0	17949	0	0	0	1
25:35:00	92100	7	7	0	78085	0	0	0	0	7	7	0	60135	0	0	0	17949	0	0	0	1
25:40:00	92400	0	0	0	78085	0	0	0	0	0	0	0	60135	0	0	0	17949	0	0	0	1
25:45:00	92700	0	1	0	78084	0	0	0	0	0	0	0	60135	0	0	0	17949	0	1	0	0
25:50:00	93000	0	0	0	78084	0	0	0	0	0	0	0	60135	0	0	0	17949	0	0	0	0
25:55:00	93300	0	1	0	78083	0	0	0	0	0	1	0	60134	0	0	0	17949	0	0	0	0
26:00:00	93600	0	0	0	78083	0	0	0	0	0	0	0	60134	0	0	0	17949	0	0	0	0
26:05:00	93900	0	0	0	78083	0	0	0	0	0	0	0	60134	0	0	0	17949	0	0	0	0
26:10:00	94200	0	0	0	78083	0	0	0	0	0	0	0	60134	0	0	0	17949	0	0	0	0
26:15:00	94500	0	0	0	78083	0	0	0	0	0	0	0	60134	0	0	0	17949	0	0	0	0
26:20:00	94800	0	1	0	78082	0	0	0	0	0	1	0	60133	0	0	0	17949	0	0	0	0
26:25:00	95100	0	0	0	78082	0	0	0	0	0	0	0	60133	0	0	0	17949	0	0	0	0
26:30:00	95400	15	16	0	78081	0	0	0	0	0	1	0	60132	1	13	0	17937	14	2	0	12
26:35:00	95700	16	19	0	78078	0	0	0	0	9	12	0	60129	1	2	0	17936	6	5	0	13
26:40:00	96000	4	4	0	78078	0	0	0	0	0	0	0	60129	2	0	0	17938	2	4	0	11
26:45:00	96300	1	1	0	78078	0	0	0	0	0	0	0	60129	1	0	0	17939	0	1	0	10
26:50:00	96600	5	5	0	78078	0	0	0	0	0	0	0	60129	2	0	0	17941	3	5	0	8
26:55:00	96900	4	4	0	78078	0	0	0	0	0	0	0	60129	0	0	0	17941	4	4	0	8
27:00:00	97200	1	1	0	78078	0	0	0	0	0	0	0	60129	0	0	0	17941	1	1	0	8
27:05:00	97500	0	0	0	78078	0	0	0	0	0	0	0	60129	0	0	0	17941	0	0	0	8
27:10:00	97800	0	0	0	78078	0	0	0	0	0	0	0	60129	0	0	0	17941	0	0	0	8
27:15:00	98100	3	4	0	78077	0	0	0	0	0	1	0	60128	3	0	0	17944	0	3	0	5
27:20:00	98400	4	4	0	78077	0	0	0	0	0	0	0	60128	4	0	0	17948	0	4	0	1
27:25:00	98700	1	1	0	78077	0	0	0	0	0	0	0	60128	1	0	0	17949	0	1	0	0
27:30:00	99000	13	13	0	78077	0	0	0	0	0	0	0	60128	0	13	0	17936	13	0	0	13
27:35:00	99300	29	32	0	78074	0	0	0	0	3	6	0	60125	0	18	0	17918	26	8	0	31
27:40:00	99600	20	20	0	78074	0	0	0	0	0	0	0	60125	5	0	0	17923	15	20	0	26
27:45:00	99900	11	12	0	78073	0	0	0	0	0	1	0	60124	9	0	0	17932	2	11	0	17
27:50:00	100200	9	9	0	78073	0	0	0	0	0	0	0	60124	4	0	0	17936	5	9	0	13
27:55:00	100500	3	3	0	78073	0	0	0	0	0	0	0	60124	2	0	0	17938	1	3	0	11
28:00:00	100800	4	4	0	78073	0	0	0	0	1	1	0	60124	3	0	0	17941	0	3	0	8
28:05:00	101100	1	1	0	78073	0	0	0	0	0	0	0	60124	1	0	0	17942	0	1	0	7
28:10:00	101400	0	1	0	78072	0	0	0	0	0	0	0	60124	0	0	0	17942	0	1	0	6
28:15:00	101700	3	3	0	78072	0	0	0	0	0	0	0	60124	3	0	0	17945	0	3	0	3
28:20:00	102000	0	1	0	78071	0	0	0	0	0	0	0	60124	0	0	0	17945	0	1	0	2
28:25:00	102300	0	1	0	78070	0	0	0	0	0	0	0	60124	0	0	0	17945	0	1	0	1
28:30:00	102600	1	1	0	78070	0	0	0	0	1	1	0	60124	0	0	0	17945	0	0	0	1
28:35:00	102900	0	3	0	78067	0	0	0	0	0	3	0	60121	0	0	0	17945	0	0	0	1
28:40:00	103200	0	0	0	78067	0	0	0	0	0	0	0	60121	0	0	0	17945	0	0	0	1
28:45:00	103500	0	0	0	78067	0	0	0	0	0	0	0	60121	0	0	0	17945	0	0	0	1
28:50:00	103800	0	1	0	78066	0	0	0	0	0	1	0	60120	0	0	0	17945	0	0	0	1
28:55:00	104100	0	0	0	78066	0	0	0	0	0	0	0	60120	0	0	0	17945	0	0	0	1
29:00:00	104400	1	1	0	78066	0	0	0	0	1	1	0	60120	0	0	0	17945	0	0	0	1
29:05:00	104700	0	0	0	78066	0	0	0	0	0	0	0	60120	0	0	0	17945	0	0	0	1
29:10:00	105000	0	0	0	78066	0	0	0	0	0	0	0	60120	0	0	0	17945	0	0	0	1
29:15:00	105300	0	2	0	78064	0	0	0	0	0	1	0	60119	0	0	0	17945	0	1	0	0
29:20:00	105600	0	1	0	78063	0	0	0	0	0	1	0	60118	0	0	0	17945	0	0	0	0
29:25:00	105900	0	0	0	78063	0	0	0	0	0	0	0	60118	0	0	0	17945	0	0	0	0
29:30:00	106200	2	2	0	78063	0	0	0	0	2	2	0	60118	0	0	0	17945	0	0	0	0
29:35:00	106500	0	0	0	78063	0	0	0	0	0	0	0	60118	0	0	0	17945	0	0	0	0
29:40:00	106800	0	0	0	78063	0	0	0	0	0	0	0	60118	0	0	0	17945	0	0	0	0
29:45:00	107100	0	0	0	78063	0	0	0	0	0	0	0	60118	0	0	0	17945	0	0	0	0
29:50:00	107400	0	0	0	78063	0	0	0	0	0	0	0	60118	0	0	0	17945	0	0	0	0
29:55:00	107700	0	0	0	78063	0	0	0	0	0	0	0	60118	0	0	0	17945	0	0	0	0
30:00:00	108000	0	0	70430	7633	0	0	0	0	0	0	60118	0	0	0	10312	7633	0	0	0	0
30:05:00	108300	0	0	0	7633	0	0	0	0	0	0	0	0	0	0	0	7633	0	0	0	0
